GeneName,UniProtID,DrugBank ID,Name,Type,UniProt Name,Transcription regulation,Transmembrane,DNA-binding,Kinase,metaboli,RNA-binding,signal,enzyme,ase,Enzyme,Oncogene,TSG,
2503,CSNK2A1,P68400,DB08362,"N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE",SmallMoleculeDrug,Casein kinase II subunit alpha,1,0,0,1,0,0,1,0,1,1,0,0
2504,CSNK2A1,P68400,DB02170,"1,8-Di-Hydroxy-4-Nitro-Xanthen-9-One",SmallMoleculeDrug,Casein kinase II subunit alpha,1,0,0,1,0,0,1,0,1,1,0,0
2505,CSNK2A2,P19784,DB07546,[1-(6-{6-[(1-methylethyl)amino]-1H-indazol-1-yl}pyrazin-2-yl)-1H-pyrrol-3-yl]acetic acid,SmallMoleculeDrug,Casein kinase II subunit alpha',1,0,0,1,0,0,1,0,1,1,0,0
2515,CTDSP1,Q9GZU7,DB04156,Aspartate Beryllium Trifluoride,SmallMoleculeDrug,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1,0,0,0,0,0,0,0,0,1,1,0,0
2517,CTH,P32929,DB04217,L-2-amino-3-butynoic acid,SmallMoleculeDrug,Cystathionine gamma-lyase,0,0,0,0,0,0,0,0,1,1,0,0
2518,CTH,P32929,DB03928,"Carboxymethylthio-3-(3-Chlorophenyl)-1,2,4-Oxadiazol",SmallMoleculeDrug,Cystathionine gamma-lyase,0,0,0,0,0,0,0,0,1,1,0,0
2521,CTH,P32929,DB02328,2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Imino]-5-Phosphono-Pent-3-Enoic Acid,SmallMoleculeDrug,Cystathionine gamma-lyase,0,0,0,0,0,0,0,0,1,1,0,0
2522,CTLA4,P16410,DB06186,Ipilimumab,BiotechDrug,Cytotoxic T-lymphocyte protein 4,0,1,0,0,0,0,0,0,1,0,0,0
2529,CTRB1,P17538,DB01704,"2,4-Dihydroxy-Trans Cinnamic Acid",SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2530,CTRB1,P17538,DB08693,L-1-(4-chlorophenyl)-2-(acetamido)ethane boronic acid,SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2532,CTRB1,P17538,DB08119,"1,1,1-TRIFLUORO-3-((N-ACETYL)-L-LEUCYLAMIDO)-4-PHENYL-BUTAN-2-ONE(N-ACETYL-L-LEUCYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE)",SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2533,CTRB1,P17538,DB07668,3-(4-DIETHYLAMINO-2-HYDROXY-PHENYL)-2-METHYL-PROPIONIC ACID,SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2534,CTRB1,P17538,DB07380,"1,1,1-TRIFLUORO-3-ACETAMIDO-4-PHENYL BUTAN-2-ONE(N-ACETYL-L-PHENYLALANYL TRIFLUOROMETHYL KETONE)",SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2535,CTRB1,P17538,DB07749,2-ACETYLAMINO-4-METHYL-PENTANOIC ACID (1-FORMYL-2-PHENYL-ETHYL)-AMIDE,SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2536,CTRB1,P17538,DB07899,(2S) N-acetyl-L-alanyl-αL-phenylalanyl-chloroethylketone,SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2537,CTRB1,P17538,DB06692,Aprotinin,BiotechDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2538,CTRB1,P17538,DB07383,"N-(1-BENZYL-3,3,3-TRIFLUORO-2,2-DIHYDROXY-PROPYL)-ACETAMIDE",SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2539,CTRB1,P17538,DB08565,L-1-naphthyl-2-acetamido-ethane boronic acid,SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2540,CTRB1,P17538,DB08692,D-1-(4-chlorophenyl)-2-(acetamido)ethane boronic acid,SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2541,CTRB1,P17538,DB01662,Trans-O-Hydroxy-Alpha-Methyl Cinnamate,SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2542,CTRB1,P17538,DB01963,Phenylethane Boronic Acid,SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2543,CTRB1,P17538,DB08566,D-1-naphthyl-2-acetamido-ethane boronic acid,SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2544,CTRB1,P17538,DB08374,(3S)-3-Amino-1-chloro-4-phenyl-2-butanone,SmallMoleculeDrug,Chymotrypsinogen B,0,0,0,0,0,0,0,0,1,1,0,0
2546,CTSB,P07858,DB07224,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ALANINE",SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2547,CTSB,P07858,DB03329,2-Pyridinethiol,SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2548,CTSB,P07858,DB02685,3-Methylphenylalanine,SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2549,CTSB,P07858,DB07219,"BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE",SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2550,CTSB,P07858,DB03588,Diphenylacetic Acid,SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2551,CTSB,P07858,DB04579,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-",SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2552,CTSB,P07858,DB02108,2-Aminoethanimidic Acid,SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2553,CTSB,P07858,DB07231,"N-({(2S,3S)-3-[(BENZYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINE",SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2554,CTSB,P07858,DB07160,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCINE",SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2555,CTSB,P07858,DB07225,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ISOLEUCINE",SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2556,CTSB,P07858,DB02855,N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline,SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2557,CTSB,P07858,DB02148,3-Amino-4-Oxybenzyl-2-Butanone,SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2559,CTSB,P07858,DB07223,"METHYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE",SmallMoleculeDrug,Cathepsin B,0,0,0,0,0,0,0,0,1,1,0,0
2562,CTSD,P07339,DB03028,1h-Benoximidazole-2-Carboxylic Acid,SmallMoleculeDrug,Cathepsin D,0,0,0,0,0,0,0,0,1,1,0,0
2563,CTSD,P07339,DB08740,"CYCLOHEXYLMETHYL-2,3-DIHYDROXY-5-METHYL-HEXYLAMIDE",SmallMoleculeDrug,Cathepsin D,0,0,0,0,0,0,0,0,1,1,0,0
2564,CTSD,P07339,DB03096,N-Aminoethylmorpholine,SmallMoleculeDrug,Cathepsin D,0,0,0,0,0,0,0,0,1,1,0,0
2566,CTSD,P07339,DB07542,5-AMINO-6-CYCLOHEXYL-4-HYDROXY-2-ISOBUTYL-HEXANOIC ACID,SmallMoleculeDrug,Cathepsin D,0,0,0,0,0,0,0,0,1,1,0,0
2568,CTSH,P09668,DB08526,CARBOBENZYLOXY-(L)-LEUCINYL-(L)LEUCINYL METHOXYMETHYLKETONE,SmallMoleculeDrug,Pro-cathepsin H,0,0,0,0,0,0,0,0,1,1,0,0
2570,CTSH,P09668,DB02140,N1-(1-Dimethylcarbamoyl-2-Phenyl-Ethyl)-2-Oxo-N4-(2-Pyridin-2-Yl-Ethyl)-Succinamide,SmallMoleculeDrug,Pro-cathepsin H,0,0,0,0,0,0,0,0,1,1,0,0
2571,CTSK,P43235,DB03642,Benzofuran-2-Carboxylic Acid {(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2572,CTSK,P43235,DB07593,1-(PHENYLMETHYL)CYCLOPENTYL[(1S)-1-FORMYLPENTYL]CARBAMATE,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2573,CTSK,P43235,DB06367,Relacatib,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2574,CTSK,P43235,DB07592,(2R)-3-Methyl-1-phenyl-2-butanyl [(2S)-1-oxo-2-hexanyl]carbamate,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2575,CTSK,P43235,DB03405,N2-[(Benzyloxy)carbonyl]-N-[(3R)-1-{N-[(benzyloxy)carbonyl]-L-leucyl}-4-oxo-3-pyrrolidinyl]-L-leucinamide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2576,CTSK,P43235,DB04244,(2R)-2-(3-Biphenylyl)-N-{(2R)-2-hydroxy-3-[(2-pyridinylsulfonyl)amino]propyl}-4-methylpentanamide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2577,CTSK,P43235,DB07967,9-CYCLOPENTYL-6-[2-(3-IMIDAZOL-1-YL-PROPOXY)-PHENYLAMINO]-9H-PURINE-2-CARBONITRILE,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2578,CTSK,P43235,DB07563,"1-{7-cyclohexyl-6-[4-(4-methylpiperazin-1-yl)benzyl]-7H-pyrrolo[2,3-d]pyrimidin-2-yl}methanamine",SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2579,CTSK,P43235,DB08287,"(1R,2R)-N-(2-Aminoethyl)-2-{[(4-methoxyphenyl)sulfonyl]methyl}cyclohexanecarboxamide",SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2580,CTSK,P43235,DB02869,3-amino-5-phenylpentane,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2582,CTSK,P43235,DB08270,"N-(2-AMINOETHYL)-N~2~-{(1S)-1-[4'-(AMINOSULFONYL)BIPHENYL-4-YL]-2,2,2-TRIFLUOROETHYL}-L-LEUCINAMIDE",SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2583,CTSK,P43235,DB01858,[1-(4-Fluorobenzyl)Cyclobutyl]Methyl (1s)-1-[Oxo(1h-Pyrazol-5-Ylamino)Acetyl]Pentylcarbamate,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2584,CTSK,P43235,DB05736,MIV-701,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2585,CTSK,P43235,DB08594,TERT-BUTYL 2-CYANO-2-METHYLHYDRAZINECARBOXYLATE,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2586,CTSK,P43235,DB04523,Tert-Butyl(1s)-1-Cyclohexyl-2-Oxoethylcarbamate,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2587,CTSK,P43235,DB04234,N2-({[(4-Bromophenyl)Methyl]Oxy}Carbonyl)-N1-[(1s)-1-Formylpentyl]-L-Leucinamide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2588,CTSK,P43235,DB03891,"1,5-Bis(N-Benzyloxycarbonyl-L-Leucinyl)Carbohydrazide",SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2589,CTSK,P43235,DB06670,Odanacatib,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2590,CTSK,P43235,DB03456,N2-[(benzyloxy)carbonyl]-n1-[(3S)-1-cyanopyrrolidin-3-yl]-l-leucinamide,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2591,CTSK,P43235,DB07965,6-(cyclohexylamino)-9-[2-(4-methylpiperazin-1-yl)-ethyl]-9H-purine-2-carbonitrile,SmallMoleculeDrug,Cathepsin K,0,0,0,0,0,0,0,0,1,1,0,0
2603,CXCR4,P61073,DB12698,Ibalizumab,BiotechDrug,C-X-C chemokine receptor type 4,0,1,0,0,0,0,0,0,0,0,1,0
2604,CXCR4,P61073,DB00452,Framycetin,SmallMoleculeDrug,C-X-C chemokine receptor type 4,0,1,0,0,0,0,0,0,0,0,1,0
2605,CXCR4,P61073,DB05501,AMD-070,SmallMoleculeDrug,C-X-C chemokine receptor type 4,0,1,0,0,0,0,0,0,0,0,1,0
2606,CXCR4,P61073,DB06809,Plerixafor,SmallMoleculeDrug,C-X-C chemokine receptor type 4,0,1,0,0,0,0,0,0,0,0,1,0
2609,CYB5A,P00167,DB04009,Dimethyl Propionate Ester Heme,SmallMoleculeDrug,Cytochrome b5,0,1,0,0,0,0,0,0,1,1,0,0
2610,CYB5A,P00167,DB11136,Chromium,SmallMoleculeDrug,Cytochrome b5,0,1,0,0,0,0,0,0,1,1,0,0
2625,CYCS,P99999,DB03317,Heme C,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
2627,CYCS,P99999,DB03934,Protoporphyrin Ix Containing Zn,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
2628,CYCS,P99999,DB04249,Zinc Substituted Heme C,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
2630,CYCS,P99999,DB02110,Protoporphyrin Ix Containing Co,SmallMoleculeDrug,Cytochrome c,0,0,0,0,0,0,0,0,1,0,0,0
2647,CYP51A1,Q16850,DB01007,Tioconazole,SmallMoleculeDrug,Lanosterol 14-alpha demethylase,0,1,0,0,1,0,0,0,1,1,0,0
2648,CYP51A1,Q16850,DB07705,"1-[(2S)-2-[(4-CHLOROBENZYL)OXY]-2-(2,4-DICHLOROPHENYL)ETHYL]-1H-IMIDAZOLE",SmallMoleculeDrug,Lanosterol 14-alpha demethylase,0,1,0,0,1,0,0,0,1,1,0,0
2649,CYP51A1,Q16850,DB01167,Itraconazole,SmallMoleculeDrug,Lanosterol 14-alpha demethylase,0,1,0,0,1,0,0,0,1,1,0,0
2650,CYP51A1,Q16850,DB00916,Metronidazole,SmallMoleculeDrug,Lanosterol 14-alpha demethylase,0,1,0,0,1,0,0,0,1,1,0,0
2652,CYP51A1,Q16850,DB05667,Levoketoconazole,SmallMoleculeDrug,Lanosterol 14-alpha demethylase,0,1,0,0,1,0,0,0,1,1,0,0
2659,DAPK1,P53355,DB04069,"5,6-Dihydro-Benzo[H]Cinnolin-3-Ylamine",SmallMoleculeDrug,Death-associated protein kinase 1,0,0,0,1,0,0,0,0,1,1,0,0
2661,DAPK1,P53355,DB07444,"6-(3-AMINOPROPYL)-4,9-DIMETHYLPYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE",SmallMoleculeDrug,Death-associated protein kinase 1,0,0,0,1,0,0,0,0,1,1,0,0
2663,DAPK3,O43293,DB07125,"4-(6-{[(1R)-1-(hydroxymethyl)propyl]amino}imidazo[1,2-b]pyridazin-3-yl)benzoic acid",SmallMoleculeDrug,Death-associated protein kinase 3,1,0,0,1,0,0,0,0,1,1,0,0
2669,DBI,P07108,DB03381,Hexadecanal,SmallMoleculeDrug,Acyl-CoA-binding protein,0,0,0,0,0,0,0,0,0,0,0,0
2673,DCK,P27707,DB05494,Elacytarabine,SmallMoleculeDrug,Deoxycytidine kinase,0,0,0,1,0,0,0,0,1,1,0,0
2681,DCPS,Q96C86,DB03593,N7-Methyl-Guanosine-5'-Monophosphate,SmallMoleculeDrug,m7GpppX diphosphatase,0,0,0,0,0,0,0,0,1,1,0,0
2682,DCPS,Q96C86,DB07644,"5-[(1S)-1-(3-chlorophenyl)ethoxy]quinazoline-2,4-diamine",SmallMoleculeDrug,m7GpppX diphosphatase,0,0,0,0,0,0,0,0,1,1,0,0
2684,DCPS,Q96C86,DB07643,"5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine",SmallMoleculeDrug,m7GpppX diphosphatase,0,0,0,0,0,0,0,0,1,1,0,0
2685,DCPS,Q96C86,DB03958,7-methyl-guanosine-5'-triphosphate-5'-guanosine,SmallMoleculeDrug,m7GpppX diphosphatase,0,0,0,0,0,0,0,0,1,1,0,0
2686,DCPS,Q96C86,DB07642,"5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine",SmallMoleculeDrug,m7GpppX diphosphatase,0,0,0,0,0,0,0,0,1,1,0,0
2691,DCXR,Q7Z4W1,DB02831,Dihydrogenphosphate,SmallMoleculeDrug,L-xylulose reductase,0,0,0,0,1,0,0,0,1,1,0,0
2697,DDC,P20711,DB05307,CHF-1512,SmallMoleculeDrug,Aromatic-L-amino-acid decarboxylase,0,0,0,0,0,0,0,0,1,1,0,0
2698,DDC,P20711,DB12783,Benserazide,SmallMoleculeDrug,Aromatic-L-amino-acid decarboxylase,0,0,0,0,0,0,0,0,1,1,0,0
2700,DDC,P20711,DB00190,Carbidopa,SmallMoleculeDrug,Aromatic-L-amino-acid decarboxylase,0,0,0,0,0,0,0,0,1,1,0,0
2716,DECR1,Q16698,DB08605,"6-METHYL-2(PROPANE-1-SULFONYL)-2H-THIENO[3,2-D][1,2,3]DIAZABORININ-1-OL",SmallMoleculeDrug,"2,4-dienoyl-CoA reductase, mitochondrial",0,0,0,0,1,0,0,0,1,1,0,0
2747,DHFR,P00374,DB07144,"5-[(3R)-3-(5-methoxy-2',6'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2749,DHFR,P00374,DB03125,"2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2752,DHFR,P00374,DB03351,Sri-9439,SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2753,DHFR,P00374,DB01131,Proguanil,SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2755,DHFR,P00374,DB00798,Gentamicin,SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2756,DHFR,P00374,DB08642,"(2R,6S)-6-{[methyl(3,4,5-trimethoxyphenyl)amino]methyl}-1,2,5,6,7,8-hexahydroquinazoline-2,4-diamine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2758,DHFR,P00374,DB00563,Methotrexate,SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2759,DHFR,P00374,DB07141,"5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2761,DHFR,P00374,DB02583,"N6-(2,5-Dimethoxy-Benzyl)-N6-Methyl-Pyrido[2,3-D]Pyrimidine-2,4,6-Triamine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2762,DHFR,P00374,DB08448,"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2763,DHFR,P00374,DB03060,Sri-9662,SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2764,DHFR,P00374,DB01157,Trimetrexate,SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2765,DHFR,P00374,DB02104,"2,4-Diamino-5-Methyl-6-[(3,4,5-Trimethoxy-N-Methylanilino)Methyl]Pyrido[2,3-D]Pyrimidine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2766,DHFR,P00374,DB07142,"5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2767,DHFR,P00374,DB03987,"2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2768,DHFR,P00374,DB07140,"5-[(3R)-3-(5-methoxybiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2769,DHFR,P00374,DB02559,"6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2770,DHFR,P00374,DB03695,Piritrexim,SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2771,DHFR,P00374,DB08234,"5-[3-(2,5-dimethoxyphenyl)prop-1-yn-1-yl]-6-ethylpyrimidine-2,4-diamine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2772,DHFR,P00374,DB02919,"2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2774,DHFR,P00374,DB06358,Iclaprim,SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2775,DHFR,P00374,DB02427,"2,4-Diamino-6-[N-(2',5'-Dimethoxybenzyl)-N-Methylamino]Quinazoline",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2776,DHFR,P00374,DB08406,"[N-(2,4-DIAMINOPTERIDIN-6-YL)-METHYL]-DIBENZ[B,F]AZEPINE",SmallMoleculeDrug,Dihydrofolate reductase,0,0,0,0,1,1,0,0,1,1,0,0
2778,DHPS,P49366,DB03639,1-Guanidinium-7-Aminoheptane,SmallMoleculeDrug,Deoxyhypusine synthase,0,0,0,0,0,0,0,0,1,1,0,0
2837,DNMT1,P26358,DB00928,Azacitidine,SmallMoleculeDrug,DNA (cytosine-5)-methyltransferase 1,1,0,1,0,0,0,0,0,1,1,0,0
2838,DNMT1,P26358,DB05668,Palifosfamide,SmallMoleculeDrug,DNA (cytosine-5)-methyltransferase 1,1,0,1,0,0,0,0,0,1,1,0,0
2840,DNMT1,P26358,DB01099,Flucytosine,SmallMoleculeDrug,DNA (cytosine-5)-methyltransferase 1,1,0,1,0,0,0,0,0,1,1,0,0
2841,DNMT1,P26358,DB01035,Procainamide,SmallMoleculeDrug,DNA (cytosine-5)-methyltransferase 1,1,0,1,0,0,0,0,0,1,1,0,0
2842,DNMT1,P26358,DB01262,Decitabine,SmallMoleculeDrug,DNA (cytosine-5)-methyltransferase 1,1,0,1,0,0,0,0,0,1,1,0,0
2853,DPP4,P27487,DB08530,"7-BENZYL-1,3-DIMETHYL-8-PIPERAZIN-1-YL-3,7-DIHYDRO-PURINE-2,6-DIONE",SmallMoleculeDrug,Dipeptidyl peptidase 4,0,1,0,0,0,0,0,0,1,1,0,0
2854,DPP4,P27487,DB08051,"(2R)-4-(2-BENZOYL-1,2-DIAZEPAN-1-YL)-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE",SmallMoleculeDrug,Dipeptidyl peptidase 4,0,1,0,0,0,0,0,0,1,1,0,0
2855,DPP4,P27487,DB07181,"4'-[(1R)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide",SmallMoleculeDrug,Dipeptidyl peptidase 4,0,1,0,0,0,0,0,0,1,1,0,0
2856,DPP4,P27487,DB07271,"4-[(3R)-3-Amino-4-(2,4,5-trifluorophenyl)butanoyl]-3-(2,2,2-trifluoroethyl)-1,4-diazepan-2-one",SmallMoleculeDrug,Dipeptidyl peptidase 4,0,1,0,0,0,0,0,0,1,1,0,0
2857,DPP4,P27487,DB03660,4-Iodo-L-phenylalanine,SmallMoleculeDrug,Dipeptidyl peptidase 4,0,1,0,0,0,0,0,0,1,1,0,0
2858,DPP4,P27487,DB07482,(2R)-N-[(2R)-2-(DIHYDROXYBORYL)-1-L-PROLYLPYRROLIDIN-2-YL]-N-[(5R)-5-(DIHYDROXYBORYL)-1-L-PROLYLPYRROLIDIN-2-YL]-L-PROLINAMIDE,SmallMoleculeDrug,Dipeptidyl peptidase 4,0,1,0,0,0,0,0,0,1,1,0,0
2859,DPP4,P27487,DB08445,"(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",SmallMoleculeDrug,Dipeptidyl peptidase 4,0,1,0,0,0,0,0,0,1,1,0,0
2860,DPP4,P27487,DB07465,"(1S,3S,5S)-2-{(2S)-2-amino-2-[(1R,3S,5R,7S)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile",SmallMoleculeDrug,Dipeptidyl peptidase 4,0,1,0,0,0,0,0,0,1,1,0,0
2861,DPP4,P27487,DB06127,KRP-104,SmallMoleculeDrug,Dipeptidyl peptidase 4,0,1,0,0,0,0,0,0,1,1,0,0
2863,DPP4,P27487,DB07015,"(3R,4R)-4-(pyrrolidin-1-ylcarbonyl)-1-(quinoxalin-2-ylcarbonyl)pyrrolidin-3-amine",SmallMoleculeDrug,Dipeptidyl peptidase 4,0,1,0,0,0,0,0,0,1,1,0,0
