LINK	A375	A549	ASC	HA1E	HCC515	HEPG2	MCF7	NPC	PC3	VCAP
EZH2_NARFL	0	0	0	0	0	0	1	0	0	0
EZH2_NFE2L2	0	0	0	0	0	1	0	1	0	1
EZH2_PEX11A	0	0	0	1	0	1	1	1	0	0
EZH2_PHKB	0	0	0	0	1	0	0	0	0	1
EZH2_PHKG2	0	0	1	0	0	0	0	0	0	0
EZH2_PIN1	0	0	0	0	1	0	0	0	0	0
EZH2_PLCB3	0	0	0	0	0	0	0	0	1	0
EZH2_PRAF2	0	0	1	0	0	0	1	0	0	0
EZH2_PRCP	0	0	1	0	0	0	0	0	0	0
EZH2_PRKCQ	0	0	0	0	1	0	0	0	0	0
EZH2_PSMB8	0	0	0	0	0	0	1	0	0	0
EZH2_PUF60	0	0	1	1	0	1	1	0	0	0
EZH2_RFC2	0	0	0	0	1	1	0	0	0	0
EZH2_RHOA	0	0	0	0	0	0	0	0	1	0
EZH2_RRP1B	0	0	0	0	0	0	1	0	0	0
EZH2_SLC5A6	0	0	0	0	0	1	0	1	0	0
EZH2_STX4	0	0	0	0	0	1	0	0	0	0
EZH2_SYPL1	0	0	0	0	0	0	1	0	0	1
EZH2_TBX2	0	0	0	0	0	1	0	0	0	0
EZH2_TCEAL4	0	0	0	0	0	1	0	0	0	0
EZH2_TIMM9	0	0	0	0	0	0	1	0	0	0
EZH2_TMED10	0	0	0	0	0	1	0	0	0	0
EZH2_TMEM50A	0	0	0	1	0	1	0	1	0	0
EZH2_TMEM97	0	0	0	1	0	1	0	1	0	0
EZH2_TOPBP1	0	0	0	1	0	0	0	0	0	0
EZH2_TRAP1	0	0	0	0	0	0	1	0	0	0
EZH2_TRIB1	0	0	0	0	0	1	0	1	1	0
EZH2_TRIM13	0	0	0	0	0	1	0	1	0	0
EZH2_TSEN2	0	0	0	0	0	1	0	0	0	1
EZH2_TXLNA	0	0	0	0	0	1	0	1	0	0
EZH2_ZFP36	0	0	0	0	1	0	0	0	0	0
FAH_ACOT9	0	0	0	0	0	1	0	1	0	0
FAH_AKR7A2	0	0	0	0	0	0	0	0	0	1
FAH_ASCC3	0	0	0	0	0	0	0	0	0	1
FAH_BLMH	0	0	1	0	0	1	0	1	0	0
FAH_CCNF	0	0	0	0	0	1	0	0	0	0
FAH_CDC42	0	0	0	0	0	0	0	0	1	0
FAH_CDCA4	0	0	0	0	0	0	0	1	0	0
FAH_DENND2D	0	0	0	0	0	0	0	0	0	1
FAH_DNAJB1	0	0	0	1	0	0	0	0	0	0
FAH_FBXO11	0	0	0	0	0	0	0	0	1	0
FAH_GALE	0	0	0	0	0	1	0	0	0	0
FAH_GDPD5	0	0	0	0	0	0	0	0	0	1
FAH_GNAI2	0	0	0	0	0	0	0	1	0	0
FAH_GPC1	0	0	0	0	0	0	0	0	0	1
FAH_HSPA1A	0	0	0	0	0	0	0	0	1	0
FAH_LGALS8	0	0	0	0	0	1	0	0	0	0
FAH_MEST	0	0	0	0	0	1	0	0	0	0
FAH_MYC	0	0	0	0	0	1	0	1	0	0
FAH_NR2F6	0	0	0	0	0	0	0	0	1	0
FAH_POLB	0	0	0	0	0	0	0	1	0	0
FAH_PYCR1	0	0	0	0	0	0	0	1	0	0
FAH_PYGL	0	0	0	0	0	0	0	0	0	1
FAH_SGCB	0	0	0	1	0	0	0	0	0	0
FAH_SKIV2L	0	0	0	0	0	0	0	1	0	0
FAH_SPR	0	0	0	0	0	0	0	1	0	1
FAH_STUB1	0	0	1	0	0	0	0	0	0	0
FAH_TMCO1	0	0	0	0	0	1	0	0	0	0
FAH_TP53BP2	0	0	0	0	0	1	0	0	0	0
FAH_UBE3C	0	0	0	1	0	1	0	1	0	1
FAH_USP6NL	0	0	0	1	0	0	0	0	0	0
FAH_ZFP36	0	0	0	0	0	1	0	0	0	0
FAIM_ACLY	0	0	0	0	0	0	0	0	0	1
FAIM_AKAP8L	0	0	0	0	1	0	0	1	0	0
FAIM_BAG3	0	0	0	0	0	0	0	0	0	1
FAIM_CCNF	0	0	0	0	0	0	0	0	0	1
FAIM_CD58	0	0	0	0	0	0	0	0	0	1
FAIM_CDKN2A	0	0	0	0	0	0	0	0	0	1
FAIM_CLIC4	0	0	0	1	0	1	0	0	0	0
FAIM_COPS7A	0	0	0	0	1	0	0	0	0	0
FAIM_CRK	0	1	0	0	0	0	0	0	0	0
FAIM_DNTTIP2	0	0	0	0	0	0	0	1	0	0
FAIM_GNA11	0	0	0	0	0	0	0	1	0	0
FAIM_IL4R	0	0	0	1	0	0	0	0	0	0
FAIM_KIAA1033	0	0	0	0	1	0	0	0	0	0
FAIM_LSR	0	0	0	1	0	1	0	1	0	0
FAIM_MAPKAPK2	0	0	0	1	0	0	0	0	0	0
FAIM_MNAT1	1	0	0	0	0	0	0	0	0	0
FAIM_NR2F6	1	0	0	0	0	0	0	0	0	0
FAIM_NSDHL	1	0	0	0	0	0	0	0	0	0
FAIM_PAF1	0	0	0	0	0	0	0	0	0	1
FAIM_PCCB	0	0	0	1	0	0	0	0	0	0
FAIM_PDHX	1	0	0	0	0	0	0	0	0	0
FAIM_PHKG2	0	1	0	0	0	0	0	0	0	0
FAIM_PLP2	1	0	0	0	0	0	0	0	0	0
FAIM_PNKP	0	0	0	0	0	0	0	0	0	1
FAIM_PPIE	1	0	0	0	0	1	0	1	0	0
FAIM_RAB21	1	0	0	0	0	0	0	0	0	0
FAIM_RPL39L	0	0	0	0	0	1	0	0	0	0
FAIM_SCYL3	0	0	1	0	0	0	0	0	0	0
FAIM_SLC25A4	0	0	0	0	0	1	0	1	0	0
FAIM_SMARCA4	0	0	0	0	0	0	0	0	0	1
FAIM_TATDN2	1	0	0	0	1	1	0	0	0	1
FAIM_TCEA2	0	0	0	0	1	0	0	0	0	0
FAIM_TSPAN6	0	0	0	0	1	1	0	0	0	1
FAIM_VAPB	1	1	0	1	0	1	0	0	0	0
FAM20B_FZD1	0	0	0	0	0	0	0	0	1	0
FAM20B_HSPA4	0	0	0	0	0	0	0	0	1	0
FAM20B_MAT2A	0	0	0	0	0	0	0	0	1	0
FAM20B_SLC25A14	0	1	0	0	0	0	0	0	1	0
FAM57A_ABCC5	0	1	0	1	0	0	0	0	0	0
FAM57A_ABCF1	0	0	1	0	0	0	0	0	0	0
FAM57A_ANO10	0	0	1	0	0	0	0	0	0	0
FAM57A_ANXA7	0	0	0	0	0	1	0	1	0	0
FAM57A_ATP1B1	0	0	0	0	0	1	0	0	0	0
FAM57A_BNIP3	0	0	0	1	0	0	0	0	0	0
FAM57A_CCNB2	0	0	0	1	0	0	0	0	0	0
FAM57A_CCND3	0	0	0	0	0	0	0	0	1	0
FAM57A_CDC42	0	1	0	0	0	0	0	0	0	0
FAM57A_CDK4	0	0	0	0	0	0	0	0	0	1
FAM57A_DERA	1	0	1	0	0	0	0	0	0	0
FAM57A_EAPP	0	0	0	0	1	0	0	0	0	0
FAM57A_EDEM1	0	0	0	0	0	1	0	1	0	0
FAM57A_FAIM	0	0	1	0	0	0	0	0	0	0
FAM57A_FASTKD5	0	0	0	0	0	0	0	0	0	1
FAM57A_FAT1	0	0	1	0	0	0	0	0	0	0
FAM57A_GMNN	1	1	0	0	1	0	0	0	0	0
FAM57A_GTPBP8	0	1	0	0	0	0	0	0	0	0
FAM57A_HDAC6	0	0	0	0	0	0	0	0	1	0
FAM57A_HS2ST1	0	0	1	0	0	0	0	0	0	0
FAM57A_HSPA4	0	1	0	1	0	0	0	0	0	0
FAM57A_JMJD6	0	0	1	0	0	0	0	0	0	0
FAM57A_KDELR2	1	1	0	0	1	0	0	0	0	0
FAM57A_LRPAP1	0	0	0	0	0	0	0	1	0	0
FAM57A_MBNL1	0	0	0	0	0	0	0	0	1	0
FAM57A_MBNL2	0	0	1	0	0	0	0	0	0	0
FAM57A_MFSD10	0	0	0	1	0	0	0	0	0	0
FAM57A_NENF	1	1	1	1	1	1	0	0	1	1
FAM57A_ORC1	1	1	0	1	1	0	0	0	0	0
FAM57A_OXCT1	0	0	1	0	0	0	0	0	0	0
FAM57A_PAFAH1B1	0	1	0	0	0	0	0	0	0	0
FAM57A_PARP1	0	0	0	1	0	0	0	0	0	0
FAM57A_PHGDH	0	0	0	0	0	1	0	0	0	0
FAM57A_PIH1D1	0	0	0	1	0	0	0	0	0	0
FAM57A_POLB	0	1	0	0	0	0	0	1	1	0
FAM57A_POLR1C	1	1	0	1	1	0	0	1	0	0
FAM57A_RAE1	0	0	1	0	0	0	0	0	0	0
FAM57A_RPL39L	0	0	1	0	0	0	0	0	0	0
FAM57A_SACM1L	0	0	1	0	0	0	0	0	0	0
FAM57A_SKIV2L	0	0	1	0	0	0	0	0	0	0
FAM57A_SORBS3	0	0	0	0	0	1	0	0	0	0
FAM57A_SPDEF	0	0	1	0	0	0	0	0	0	0
FAM57A_TBPL1	0	0	0	0	0	1	0	0	0	0
FAM57A_TBXA2R	0	1	0	0	0	0	0	0	0	0
FAM57A_TCFL5	0	0	1	0	0	0	0	0	0	0
FAM57A_TERF2IP	0	0	0	1	0	0	0	0	0	0
FAM57A_TES	0	0	1	0	0	0	0	0	0	0
FAM57A_TOPBP1	0	0	1	0	0	0	0	1	0	0
FAM57A_TSTA3	0	0	1	0	0	0	0	0	0	0
FAM57A_UBE3C	0	0	0	0	0	1	0	0	0	0
FAM57A_UBQLN2	0	0	0	1	1	0	0	0	0	0
FAM57A_VAV3	0	0	0	0	0	0	0	0	1	0
FAM57A_YKT6	0	1	1	0	0	0	0	0	0	0
FAM63A_CCNA2	0	0	0	0	0	0	0	0	1	0
FAM63A_CLIC4	0	0	0	0	0	0	0	0	1	0
FAM63A_MELK	0	0	0	0	0	0	0	0	1	0
FAM63A_MYCBP2	0	0	0	0	0	0	0	0	1	0
FAM63A_PAK1	0	0	0	0	0	0	0	0	0	1
FAM63A_PSIP1	0	0	0	0	0	0	0	1	0	0
FAM63A_PSMB8	0	0	0	0	0	0	0	0	0	1
FAM63A_SUV39H1	0	0	0	0	0	0	0	0	1	0
FAM63A_TIAM1	0	0	0	0	0	0	0	1	0	0
FAM69A_ADAT1	0	0	0	0	1	0	0	0	0	0
FAM69A_ANO10	0	0	1	0	0	0	0	0	0	0
FAM69A_APP	0	0	0	0	0	0	0	0	1	0
FAM69A_BAG3	0	0	0	0	1	0	0	0	0	0
FAM69A_BLCAP	0	0	0	1	0	0	0	0	0	0
FAM69A_CALM3	0	1	0	1	0	0	0	0	0	1
FAM69A_CDK5R1	0	0	0	0	0	0	0	0	0	1
FAM69A_CFLAR	0	0	0	0	0	0	0	0	0	1
FAM69A_CLPX	0	0	0	0	0	1	0	1	0	1
FAM69A_COG7	0	0	0	0	0	1	0	1	0	0
FAM69A_CREG1	0	0	0	0	0	0	1	0	0	0
FAM69A_CRTAP	0	0	0	0	0	0	1	0	0	0
FAM69A_CSK	1	1	0	1	1	0	0	1	1	1
FAM69A_DNMT3A	0	0	0	0	0	0	0	0	1	0
FAM69A_DUSP3	1	1	0	0	1	0	0	0	1	1
FAM69A_ECH1	0	1	0	1	0	0	0	0	0	1
FAM69A_EGF	0	0	0	0	0	0	1	0	1	0
FAM69A_EPN2	0	0	1	0	0	0	0	0	0	0
FAM69A_ETV1	0	0	0	0	0	0	0	0	0	1
FAM69A_FOS	0	0	0	0	0	0	1	1	0	1
FAM69A_GHR	0	0	0	0	0	0	0	0	0	1
FAM69A_GNA11	0	0	0	0	0	1	0	1	0	1
FAM69A_HMGCS1	0	0	0	0	0	0	0	0	0	1
FAM69A_ITGB5	0	0	0	0	0	0	0	0	0	1
FAM69A_LYN	0	1	0	1	0	0	0	0	0	0
FAM69A_MFSD10	0	0	0	0	0	0	0	0	0	1
FAM69A_MTHFD2	0	0	0	0	1	0	0	0	0	0
FAM69A_MYBL2	0	0	1	0	0	0	0	0	0	0
FAM69A_NOS3	0	0	0	0	0	0	1	0	0	0
FAM69A_PGM1	0	0	0	0	0	1	0	0	0	0
FAM69A_PIN1	1	0	0	0	0	1	0	1	0	0
FAM69A_PIP4K2B	0	1	0	0	0	0	0	0	0	0
FAM69A_PLA2G4A	0	0	0	1	0	0	0	0	0	0
FAM69A_PLCB3	0	0	0	0	0	0	1	0	0	0
FAM69A_PRCP	0	0	0	0	0	0	0	1	0	0
FAM69A_PRKCD	0	1	0	0	0	0	0	0	0	0
FAM69A_PRR15L	0	0	1	0	0	0	0	0	0	0
FAM69A_PSMD10	0	0	0	0	0	0	0	0	0	1
FAM69A_PTK2	0	0	0	0	0	1	0	0	0	0
FAM69A_PXN	0	0	0	0	0	1	0	0	0	0
FAM69A_RAB4A	0	0	1	0	0	0	0	0	0	0
FAM69A_RAD9A	0	0	0	0	0	0	0	0	0	1
FAM69A_RFC2	0	0	0	0	0	1	0	0	0	0
FAM69A_RGS2	1	0	0	0	0	0	0	0	0	0
FAM69A_RUVBL1	0	0	0	0	0	1	0	0	0	0
FAM69A_SGCB	1	0	1	1	0	1	0	1	0	0
FAM69A_SKIV2L	0	0	0	0	0	0	0	1	0	0
FAM69A_SOCS2	0	0	0	0	0	0	1	0	0	0
FAM69A_STAT1	0	1	0	0	0	0	0	0	0	1
FAM69A_STAT5B	0	0	0	0	0	0	0	0	0	1
FAM69A_STK10	0	0	0	0	0	0	0	0	0	1
FAM69A_STX1A	0	0	0	1	0	0	0	0	0	0
FAM69A_SUV39H1	1	0	0	0	0	0	0	0	0	0
FAM69A_SYPL1	0	0	0	0	0	0	1	0	0	0
FAM69A_TMEM109	0	0	0	0	0	0	0	0	0	1
FAM69A_TSKU	1	0	0	0	0	0	0	1	0	0
FAM69A_VAPB	1	1	1	0	0	1	0	0	0	0
FAM69A_WFS1	0	0	1	0	0	0	1	0	0	0
FAM69A_WIPF2	0	0	0	0	0	0	1	0	0	0
FAM69A_XPNPEP1	0	0	0	0	0	0	0	1	0	0
FAM69A_ZMIZ1	0	0	0	0	0	0	0	0	0	1
FAS_ADAT1	0	0	0	0	0	1	0	0	0	0
FAS_BDH1	0	0	0	0	0	1	0	0	0	0
FAS_BPHL	0	0	0	0	0	0	0	1	0	0
FAS_DPH2	0	1	0	0	0	0	0	0	0	0
FAS_DUSP14	0	0	0	1	0	0	0	0	0	0
FAS_ELAC2	1	0	0	0	0	0	0	0	0	0
FAS_FAM69A	0	1	0	0	0	0	0	0	0	0
FAS_FPGS	0	1	0	0	0	0	0	0	0	0
FAS_GNAI1	0	0	0	0	0	0	0	0	1	0
FAS_GRN	0	0	0	0	1	0	0	0	0	0
FAS_ITGAE	0	0	0	0	0	0	0	0	0	1
FAS_MAP7	0	0	0	0	0	0	0	1	0	0
FAS_OXA1L	0	0	0	0	1	0	0	0	0	0
FAS_OXSR1	0	1	0	0	0	0	0	0	0	0
FAS_PIK3CA	0	0	0	0	0	0	0	0	1	0
FAS_REEP5	0	1	0	0	0	0	0	0	0	0
FAS_SCCPDH	0	1	0	0	0	0	0	0	0	0
FAS_SOX2	0	0	0	0	0	0	0	0	1	0
FAS_TFDP1	0	1	0	0	0	0	0	0	0	0
FAS_TIMM9	0	1	0	0	0	0	0	0	0	0
FAS_USP22	0	0	0	0	0	1	0	0	0	0
FAS_VPS72	0	0	0	0	0	0	0	0	1	0
FAS_WIPF2	0	0	0	1	0	0	0	0	0	0
FASTKD5_ACOT9	0	0	0	0	0	0	0	1	0	0
FASTKD5_C5	0	0	0	1	0	0	0	0	1	0
FASTKD5_COASY	0	0	0	0	0	0	0	1	0	0
FASTKD5_DDIT4	0	0	0	0	0	1	0	0	0	0
FASTKD5_EBP	0	0	0	0	0	1	0	1	0	0
FASTKD5_ELAC2	0	0	0	0	0	1	0	1	0	0
FASTKD5_FAH	0	0	0	0	0	0	0	1	0	0
FASTKD5_FOXJ3	0	0	0	0	0	0	0	0	1	0
FASTKD5_GPR56	1	0	0	0	1	0	0	0	1	1
FASTKD5_HMGA2	0	0	0	1	0	0	0	0	0	0
FASTKD5_IKBKE	0	0	0	0	0	0	0	0	1	0
FASTKD5_KIF5C	0	0	0	0	0	1	0	0	0	0
FASTKD5_LIPA	0	0	0	0	0	1	0	0	0	0
FASTKD5_RAP1GAP	0	0	0	0	0	0	0	0	0	1
FASTKD5_RPS5	0	0	0	0	0	0	0	0	1	0
FASTKD5_RUVBL1	0	0	0	0	0	0	0	1	0	0
FASTKD5_SHC1	0	0	0	0	0	0	0	0	1	0
FASTKD5_SLC25A14	0	0	0	0	0	0	0	0	1	0
FASTKD5_SMAD3	0	1	0	0	0	0	0	0	0	0
FASTKD5_TCFL5	0	0	0	0	0	0	0	1	0	0
FASTKD5_ZNF274	0	1	0	0	1	0	0	0	0	0
FAT1_AGL	0	0	0	0	0	0	0	1	0	0
FAT1_APP	0	0	0	1	0	0	0	0	0	0
FAT1_CSNK1E	0	1	0	0	0	0	0	0	0	0
FAT1_CTTN	0	0	0	0	0	1	0	0	0	0
FAT1_MAN2B1	0	0	0	0	0	0	0	1	0	0
FAT1_MAP3K4	0	0	1	0	0	0	0	0	0	0
FAT1_MYCBP	0	0	0	0	0	0	0	1	0	0
FAT1_PCCB	0	0	0	1	0	0	0	0	0	0
FAT1_PPIC	0	0	0	0	0	1	0	0	0	0
FAT1_RRP12	0	0	0	0	0	1	0	1	0	0
FAT1_SLC25A4	0	0	0	0	0	0	0	1	0	0
FAT1_SMC4	0	0	0	0	0	1	0	0	0	0
FAT1_SPEN	0	0	0	0	0	0	0	1	0	0
FAT1_SPP1	0	0	0	0	0	0	0	0	1	0
FAT1_STX4	0	0	0	0	0	1	0	1	0	0
FAT1_TERF2IP	0	0	0	0	0	0	0	1	0	0
FAT1_UGDH	0	0	0	0	0	0	0	0	0	1
FBXL12_CCDC92	0	0	1	0	0	0	0	0	0	0
FBXL12_CCP110	0	0	0	0	0	0	0	0	1	0
FBXL12_CERK	0	0	0	0	0	0	0	0	0	1
FBXL12_CFLAR	0	0	0	0	0	1	0	0	0	0
FBXL12_CHN1	0	0	0	0	0	1	0	0	0	0
FBXL12_CRTAP	0	0	0	0	0	0	0	0	0	1
FBXL12_DENND2D	0	0	0	0	1	0	0	0	0	0
FBXL12_DNMT1	0	0	0	0	0	0	0	0	0	1
FBXL12_DUSP14	1	0	0	0	0	0	0	0	0	0
FBXL12_DYNLT3	0	0	0	0	0	0	0	1	0	0
FBXL12_ELOVL6	1	1	0	1	0	1	0	0	0	1
FBXL12_ENOSF1	0	0	0	0	0	1	0	0	0	0
FBXL12_ETS1	1	0	0	0	0	0	0	0	0	0
FBXL12_FBXO21	0	0	0	1	0	0	0	0	0	0
FBXL12_GADD45B	0	0	0	0	0	0	0	0	1	0
FBXL12_HERPUD1	0	0	0	0	0	0	0	0	0	1
FBXL12_HSPA1A	0	0	0	0	0	0	0	0	0	1
FBXL12_IKBKE	0	0	0	0	0	0	0	0	0	1
FBXL12_IL1B	0	0	0	0	0	0	0	0	0	1
FBXL12_JUN	0	0	0	0	0	0	0	0	0	1
FBXL12_KDM3A	0	0	1	0	0	0	0	0	0	0
FBXL12_LSM5	0	0	0	1	0	0	0	1	0	0
FBXL12_MBOAT7	0	0	0	1	0	0	0	0	0	0
FBXL12_MELK	0	0	0	1	1	0	0	0	0	0
FBXL12_MICALL1	0	0	1	0	0	0	0	0	0	0
FBXL12_MPZL1	0	0	0	1	0	0	0	0	0	0
FBXL12_MTF2	0	0	0	0	0	0	0	0	0	1
FBXL12_NOSIP	0	0	0	0	0	0	0	0	1	0
FBXL12_PAFAH1B3	0	0	1	0	0	0	0	0	0	0
FBXL12_PAK6	0	0	0	0	0	0	0	0	0	1
FBXL12_PCCB	0	0	0	0	0	0	0	0	1	0
FBXL12_PNKP	0	0	0	0	0	0	0	0	1	0
FBXL12_PPIE	0	0	0	0	0	0	0	1	0	0
FBXL12_RPA2	0	0	0	0	1	0	0	0	0	0
FBXL12_SDHB	0	0	0	0	0	0	0	1	0	0
FBXL12_SLC35A3	0	0	0	0	0	0	0	0	1	0
FBXL12_TIMELESS	0	1	0	0	0	0	0	0	0	0
FBXL12_ZFP36	0	0	0	0	0	1	0	1	0	0
FBXO11_AARS	0	0	0	0	1	0	0	0	0	0
FBXO11_ACBD3	0	0	0	0	0	0	0	0	0	1
FBXO11_AXIN1	0	0	0	0	0	0	0	0	1	0
FBXO11_DHRS7	0	0	0	0	0	0	0	0	0	1
FBXO11_ERO1L	0	0	0	0	0	0	0	0	0	1
FBXO11_EVL	0	0	0	0	1	0	0	0	0	0
FBXO11_FEZ2	1	0	0	0	0	0	0	0	0	0
FBXO11_IKBKAP	0	0	0	0	0	0	0	0	0	1
FBXO11_IL13RA1	0	0	0	0	0	0	0	0	0	1
FBXO11_KAT6A	0	1	0	0	0	0	0	0	0	0
FBXO11_KDM5B	0	0	0	0	0	0	0	0	1	0
FBXO11_MOK	0	0	0	0	0	0	0	0	0	1
FBXO11_MSH6	0	0	0	0	1	0	0	0	0	0
FBXO11_NNT	1	0	0	0	1	0	0	0	0	0
FBXO11_PIK3R3	0	0	0	0	0	0	0	0	0	1
FBXO11_PKIG	0	0	0	0	1	0	0	0	0	0
FBXO11_RAP1GAP	0	0	0	0	0	0	0	0	1	0
FBXO11_SDHB	0	0	0	0	0	0	0	0	0	1
FBXO11_SMC3	0	0	0	0	1	0	0	0	0	0
FBXO11_SPTLC2	0	0	0	0	0	0	0	0	1	0
FBXO11_ZMIZ1	0	0	0	0	0	0	0	0	0	1
FBXO21_APBB2	0	0	1	0	0	0	0	0	0	0
FBXO21_CCNB2	0	0	0	0	0	0	0	1	0	0
FBXO21_CCNF	0	0	0	0	0	1	0	0	0	0
FBXO21_GNB5	0	0	0	0	0	1	0	1	0	0
FBXO21_KEAP1	0	0	0	0	0	1	0	1	0	0
FBXO21_KIAA0355	0	0	1	0	0	0	0	0	0	0
FBXO21_NISCH	0	0	1	0	0	0	0	0	0	0
FBXO21_NNT	0	0	0	0	1	0	0	0	0	0
FBXO21_RSU1	0	0	1	0	0	0	0	0	0	0
FBXO21_SPTLC2	0	0	0	0	0	0	0	0	1	0
FBXO21_SYNGR3	0	0	1	0	0	0	0	0	0	0
FBXO7_ABHD6	0	0	1	0	0	0	0	0	0	0
FBXO7_ADO	0	0	0	0	0	0	0	0	0	1
FBXO7_AKT1	0	0	0	0	0	0	0	0	1	0
FBXO7_ATP11B	0	0	0	0	1	0	0	0	0	0
FBXO7_BAMBI	0	1	0	0	0	0	0	0	0	0
FBXO7_CCND1	0	0	0	0	0	0	0	0	0	1
FBXO7_CDC25A	0	0	0	0	1	0	0	0	0	0
FBXO7_CDH3	0	0	1	0	0	0	0	0	0	0
FBXO7_CERK	0	0	0	0	0	1	0	0	0	0
FBXO7_CFLAR	0	0	1	0	0	0	0	0	0	0
FBXO7_DDB2	0	0	1	0	0	0	0	0	0	1
FBXO7_DNAJC15	0	0	1	0	0	0	0	0	0	0
FBXO7_DUSP22	0	0	1	0	0	0	0	0	0	0
FBXO7_FBXO7	0	0	1	0	0	0	0	0	0	0
FBXO7_GADD45B	0	0	1	0	0	0	0	0	0	0
FBXO7_HAT1	1	1	0	0	0	0	0	0	0	0
FBXO7_HERPUD1	0	0	0	0	1	0	0	0	0	0
FBXO7_HTATSF1	1	0	0	0	0	0	0	0	0	0
FBXO7_IGF1R	0	0	0	0	0	0	0	0	0	1
FBXO7_IGHMBP2	0	0	0	0	0	0	0	0	0	1
FBXO7_INTS3	0	0	0	0	0	0	0	0	0	1
FBXO7_KIAA0753	0	0	1	0	0	0	0	0	0	0
FBXO7_MTFR1	1	1	1	0	1	0	0	0	0	0
FBXO7_NISCH	0	0	0	0	1	0	0	0	0	0
FBXO7_PCCB	0	0	1	0	0	0	0	0	0	0
FBXO7_POLR2K	0	0	0	0	0	0	0	0	0	1
FBXO7_PPP1R13B	0	0	0	0	1	0	0	0	0	0
FBXO7_PTPN6	0	0	0	0	0	0	0	0	0	1
FBXO7_PXN	0	0	0	0	1	0	0	0	0	0
FBXO7_RFNG	0	0	0	0	1	0	0	0	0	0
FBXO7_RPS6KA1	1	0	0	0	0	0	0	0	0	0
FBXO7_SFN	0	0	0	0	0	0	0	0	1	0
FBXO7_SORBS3	0	0	0	0	0	0	0	0	1	0
FBXO7_TCTN1	0	0	0	0	0	0	0	0	0	1
FBXO7_TES	0	0	0	0	0	1	0	0	0	0
FBXO7_TMEM97	0	0	1	0	0	0	0	0	0	0
FBXO7_TSC22D3	0	0	0	0	1	0	0	0	0	0
FBXO7_TSPAN6	0	0	0	0	0	0	0	0	1	0
FBXO7_USP7	0	0	0	0	1	0	0	0	0	0
FBXO7_ZNF131	0	0	1	0	0	0	0	0	0	0
FCHO1_ATG3	0	0	0	0	0	1	0	0	0	0
FCHO1_CDCA4	0	0	0	0	0	0	0	0	1	0
FCHO1_CLIC4	0	0	0	0	0	0	0	1	0	0
FCHO1_CLPX	0	0	1	0	0	0	0	0	0	0
FCHO1_DERA	0	1	0	0	0	0	0	0	0	0
FCHO1_DUSP3	0	1	0	0	0	0	0	0	0	0
FCHO1_FBXL12	0	1	0	0	0	0	0	0	0	0
FCHO1_MCOLN1	0	0	0	0	0	1	0	0	0	0
FCHO1_MYC	0	0	0	0	0	0	0	1	0	0
FCHO1_NR2F6	1	0	0	0	0	0	0	0	0	0
FCHO1_RAB31	0	0	0	0	0	1	0	0	0	0
FCHO1_SLC5A6	1	0	0	0	0	0	0	1	0	0
FCHO1_SMNDC1	0	0	0	0	0	0	0	1	0	0
FCHO1_STX4	0	0	0	0	0	1	0	0	0	0
FCHO1_STXBP2	0	0	0	0	0	1	0	0	0	0
FCHO1_TSPAN6	0	0	0	0	0	1	0	0	0	0
FCHO1_TXLNA	0	0	0	0	0	1	0	1	0	0
FCHO1_UBE2J1	0	0	0	0	0	1	0	0	1	0
FCHO1_XPNPEP1	0	0	0	0	0	1	0	1	0	0
FDFT1_ATF1	0	0	0	1	0	0	0	0	0	0
FDFT1_ATP11B	0	0	0	0	1	0	0	0	0	1
FDFT1_BAD	0	0	0	1	1	0	0	0	0	0
FDFT1_BCL2	0	0	0	1	0	0	0	0	0	0
FDFT1_C2CD2	0	0	0	0	0	1	0	0	0	0
FDFT1_CAT	0	0	0	0	0	0	0	0	0	1
FDFT1_CDC25A	1	1	0	0	1	0	0	0	0	1
FDFT1_CRKL	0	0	0	0	0	0	0	1	0	0
FDFT1_DHRS7	0	0	1	0	0	0	0	0	0	0
FDFT1_DNAJB2	0	0	0	1	0	0	0	0	0	0
FDFT1_DNM1L	0	0	0	0	0	0	0	0	0	1
FDFT1_EVL	0	0	0	0	1	1	0	0	0	0
FDFT1_FAM57A	0	0	0	1	0	0	0	0	0	0
FDFT1_G3BP1	0	0	0	0	1	1	0	1	0	0
FDFT1_ICAM3	0	0	0	0	1	0	0	0	0	0
FDFT1_IGF2BP2	0	0	0	0	1	0	0	0	0	0
FDFT1_KIAA0753	0	0	0	0	0	1	0	0	0	0
FDFT1_KLHL21	0	0	0	0	0	1	0	1	0	0
FDFT1_LIG1	1	0	0	0	0	1	0	0	0	0
FDFT1_LSR	1	0	0	1	0	0	0	0	0	0
FDFT1_NMT1	1	0	0	1	1	0	0	0	0	1
FDFT1_PGM1	1	0	0	1	0	0	0	0	0	1
FDFT1_PMAIP1	0	0	0	0	1	0	0	0	0	0
FDFT1_POLR1C	0	0	0	0	0	0	0	0	1	0
FDFT1_SCCPDH	0	0	0	0	0	0	0	1	0	0
FDFT1_SCP2	0	0	0	0	0	1	0	0	0	0
FDFT1_SLC5A6	0	0	0	0	1	1	0	1	0	0
FDFT1_SMNDC1	0	0	0	0	0	1	0	1	0	0
FDFT1_SYNE2	0	0	0	0	0	0	0	0	0	1
FDFT1_TMEM5	0	0	0	0	0	0	0	0	0	1
FDFT1_TP53BP1	0	0	0	0	0	1	0	1	0	0
FDFT1_TRAK2	0	0	1	0	0	0	0	0	0	0
